node,in_degree,out_degree,pagerank,betweenness,clustering
pcartn,1,0,0.0002412066386739656,0.0,0.0
dickychillis,1,0,0.0002412066386739656,0.0,0.0
oboke_k,1,1,0.0002412066386739656,7.655942635954059e-06,0.0
julie_m_writes,1,7,0.0002412066386739656,0.00014033553011280029,0.07142857142857142
muhkhami,1,0,0.0002412066386739656,0.0,0.0
working_justice,21,0,0.00023913928911373393,0.0,0.005263157894736842
mwilitsaa,5,0,0.0002386552593178993,0.0,0.0
thee_alfa_house,4,2,0.00023864438844143943,0.0,0.0
mbiti_mwondi,25,0,0.00023854248428753226,0.0,0.0
christinekeni,26,5,0.00023492583253734265,0.0,0.021505376344086023
firewater___,55,0,0.0002348642296855454,0.0,0.0
itsmeisco,23,0,0.00023411897158833375,0.0,0.0
owanghb,36,5,0.00023388916639883515,0.00011162298792224546,0.007317073170731708
itsmugambi,23,5,0.00023289044806913318,0.0,0.0291005291005291
djeduhmaks,2,1,0.00023266062807846712,0.0,0.0
paulinenjoroge,23,0,0.00023243361357375942,0.0,0.0
ahmednasirlaw,28,0,0.0002321760668650207,0.0,0.0
josag_,27,0,0.00022917442428530024,0.0,0.0
thekaslim,36,0,0.00022847889197628822,0.0,0.0
iam_ronoh,27,0,0.0002271726511601494,0.0,0.0
x_official__,24,0,0.00022692244493057037,0.0,0.0
spicefmke,9,0,0.00022190762243647693,0.0,0.08333333333333333
hon_wamuchomba,14,0,0.00022151408009731083,0.0,0.0
kuriakimanimp,25,0,0.0002212046733603674,0.0,0.0033333333333333335
redvestsprotest,29,3,0.0002196259534014012,2.0654863887302493e-05,0.030107526881720432
csakwah,27,9,0.00021952757090448744,0.0,0.005042016806722689
kenyaunchained,10,3,0.00021779189239909863,3.141062250142776e-05,0.0
genz_ke11,8,1,0.0002172326178650302,0.0,0.0
ogumakevinoyugi,14,14,0.0002171821975151752,0.0,0.0
eng_ngure,53,0,0.00021588030918896965,0.0,0.0
nduokoh,7,0,0.00021494024625555398,0.0,0.047619047619047616
dennisaseto,7,0,0.00021494024625555398,0.0,0.047619047619047616
lydiahjmaina,6,0,0.00021433997999996675,0.0,0.0
ruthmatindi,6,0,0.00021433997999996675,0.0,0.0
kris_t_ian,2,1,0.00021174477577172492,1.5419760137064535e-05,0.0
adele_lide,11,0,0.0002116255787788866,0.0,0.0
eaukot,5,0,0.0002106199027422969,0.0,0.0
dcp_democracy,11,0,0.00021040591311885995,0.0,0.03636363636363636
nefertittiesxo,29,0,0.00020941222641841694,0.0,0.0
cecild84,24,0,0.00020892499921564754,0.0,0.0
enzamyotieno,16,2,0.00020871442101203164,3.807348181991243e-07,0.0196078431372549
honcalebamisi,19,0,0.00020869082086101844,0.0,0.0
wmnjoya,25,0,0.00020826699496451367,0.0,0.0
_evanto,20,0,0.0002066204755860334,0.0,0.0
mwendiajnr,16,0,0.00020657828373440057,0.0,0.0
ipoa_ke,44,0,0.00020629239722153565,0.0,0.004228329809725159
snaiamish,29,0,0.00020628087334740761,0.0,0.0
naekumercy,5,0,0.00020620022168571915,0.0,0.3333333333333333
selfakwayera,1,0,0.00020614976818195688,0.0,0.0
christinenyamweya,1,0,0.00020614976818195688,0.0,0.0
bravinyuri,19,0,0.00020472173408616007,0.0,0.007352941176470588
nviar2,16,0,0.00020452861486089377,0.0,0.008333333333333333
abuyamasta,11,0,0.00020327587516366844,0.0,0.0
mutemiwakiama,26,0,0.00020294945180147146,0.0,0.003076923076923077
jacqy_oh,40,4,0.00020274842368196968,3.394885462275525e-06,0.010452961672473868
98_patrobas,30,7,0.00020201545129658934,7.633733104892442e-05,0.025525525525525526
davistafari01,43,5,0.00020190103880212153,0.00012964337838695348,0.0425531914893617
slvtfairy_,22,0,0.00020165958464476874,0.0,0.0
feu_de61407,8,0,0.00020165552979643653,0.0,0.0
intlcrimcourt,33,0,0.00020140255880249667,0.0,0.0
gidikariuki,19,0,0.00020044278819981857,0.0,0.0
art_gambino_,24,1,0.00019988499759342377,2.9506948410432133e-06,0.006666666666666667
gathogobmwangi,24,0,0.0001988472562174859,0.0,0.0
kavsmaina,32,6,0.00019827553538417984,0.0002939021994990013,0.015053763440860216
ndindandinda,23,0,0.00019637632100727518,0.0,0.0
snrgoodman,19,0,0.00019618462447776466,0.0,0.0
robert_bariu,24,2,0.00019592076842856598,1.656196459166191e-05,0.0
juliuskamau21,57,0,0.00019496821869005167,0.0,0.0
bonayahappi,22,7,0.00019465458835339817,1.670474014848658e-05,0.009852216748768473
biancanaom1,14,0,0.00019442730741389626,0.0,0.0
ianianlimo10,2,2,0.00019104923676728847,0.0,0.0
bill_valar,7,4,0.00018931984946242412,4.77822196839901e-05,0.027777777777777776
dendricck,21,0,0.00018908505273188773,0.0,0.0
tii_bag,13,6,0.00018887307559129767,0.0,0.01098901098901099
axeglobalmarket,21,0,0.00018681210600322187,0.0,0.0
nitashenanigans,19,0,0.00018644701588238236,0.0,0.0
cate_waruguru,28,0,0.00018429303879351306,0.0,0.0
kingpin_ke77,20,0,0.0001831177779439775,0.0,0.0
watendawili,13,0,0.0001827448765718455,0.0,0.0
steph_marimba,23,0,0.00018209259544788828,0.0,0.0
gpdkaluma,14,0,0.00018169317528412974,0.0,0.0
kemuntoem,8,0,0.00017986549119576727,0.0,0.0
j_esst,4,0,0.00017854624175437376,0.0,0.0
femi_one,10,1,0.00017830034719780102,9.304895244358408e-05,0.03636363636363636
captainraymondn,18,0,0.00017815447369394884,0.0,0.0
xyzshow,22,0,0.000177253445904553,0.0,0.0
gachambinderit2,22,0,0.00017722857104967218,0.0,0.0
usinimention,19,0,0.000176908603364494,0.0,0.005847953216374269
theboy__wonder,23,0,0.00017542336916792742,0.0,0.0
ohta_ryota,35,3,0.00017466368176660384,0.0,0.0075075075075075074
abelmaiko,11,0,0.00017411107237186887,0.0,0.0
akokerryy,18,0,0.00017271148667870952,0.0,0.0
kafangi,10,0,0.00017269997357504906,0.0,0.0
honoscarsudi,15,0,0.0001725586996098559,0.0,0.0
mvdonn4,24,0,0.0001724991857515843,0.0,0.0
glo_ful,21,0,0.00017191847417890717,0.0,0.0
wanjikum254,23,0,0.0001713022348185551,0.0,0.0
sophie_mokoena,22,0,0.00017096058218507896,0.0,0.0
afroeconomicus,4,1,0.0001705210039853288,0.0,0.0
honadenduale,30,0,0.0001700672720447507,0.0,0.015810276679841896
mmunyazi25,26,0,0.00016935354532779216,0.0,0.0
fuegoshawrry777,21,0,0.00016926486220786386,0.0,0.0
charlruto,7,0,0.0001683380040955054,0.0,0.0
droid254,23,0,0.00016747640777995277,0.0,0.0
gabrieloguda,12,0,0.00016665744970803864,0.0,0.0
livin_omanga,23,0,0.00016660119728855995,0.0,0.0
ilanakariukii,16,4,0.00016549748125591377,2.8555111364934324e-06,0.015789473684210527
kanjefe,6,0,0.00016536152702077787,0.0,0.0
danchepta,14,0,0.00016435476110007984,0.0,0.0
truthslinger,21,1,0.00016335279378108903,5.2033305231477695e-05,0.008658008658008658
cbs_ke,4,1,0.00016312270812118997,0.0,0.0
ogutuboniface,34,0,0.00016288236318535152,0.0,0.0
nchoro_,7,3,0.00016182175294042597,5.711022272986865e-07,0.0
iebckenya,23,0,0.00016124968911348825,0.0,0.0
bobowamboikuria,21,3,0.0001595263460189313,2.37546798654737e-05,0.018115942028985508
c_c254,14,0,0.00015931392826694997,0.0,0.0
visionnairetg,11,0,0.00015922788159303616,0.0,0.0
_wakina,11,0,0.0001588920490024724,0.0,0.01818181818181818
eugenelwamalwa,29,0,0.000158588712645499,0.0,0.0
elvis_localman,14,0,0.0001585586416502063,0.0,0.0
eastlandspresi1,3,26,0.00015854195627211775,0.0013948936208787715,0.02
_fels1,14,0,0.0001578988913619941,0.0,0.0
marthakarua,24,1,0.0001562155740560438,0.0,0.0033333333333333335
whythoughsis,11,0,0.00015617641218062915,0.0,0.0
skcartiz,4,0,0.00015541127406844786,0.0,0.0
sultannyakaru,2,1,0.00015532942648563772,0.0,0.0
laizer_mollel,22,0,0.00015496685696062885,0.0,0.0
mainneli_,23,0,0.00015485627994712325,0.0,0.0
prodigal_slut,19,0,0.0001545038960591244,0.0,0.0
realdouble_j,9,2,0.00015372061519915834,1.0787486515641855e-06,0.0
wangechike_,29,2,0.0001536538253857183,3.807348181991243e-07,0.0022988505747126436
iam__reagan,14,1,0.00015352972275841097,0.0,0.0
ms_matei,16,0,0.00015323606294532154,0.0,0.0
gtfudan,30,0,0.0001527321993838234,0.0,0.0
itswanga,12,0,0.0001525018368101515,0.0,0.0
mercynicky_,27,0,0.0001523283209425005,0.0,0.0
nyamburagobela,15,0,0.0001517930332742675,0.0,0.0
courthelicopter,19,0,0.00015165188926809765,0.0,0.0
kabetes,12,0,0.00015078211471077673,0.0,0.0
janefkyalo,11,0,0.00015058477609652114,0.0,0.0
kisssmariam_,3,0,0.00015050753048627166,0.0,0.0
asamoh_,20,3,0.00015045130596552742,5.711022272986865e-07,0.011857707509881422
thereallisadena,20,0,0.00014953052188470002,0.0,0.005263157894736842
maestropuns,13,9,0.0001492061845430433,0.00012107511436466317,0.01904761904761905
yustustzadiq,2,2,0.00014823879142556945,0.0,0.0
messiiiaaaah,1,1,0.00014823879142556945,0.0,0.0
andalia038,1,1,0.00014823879142556945,0.0,0.0
husseinmoalim8,1,1,0.00014823879142556945,0.0,0.0
benson_mwiti_25,1,1,0.00014823879142556945,0.0,0.0
mtotowapharao,1,1,0.00014823879142556945,0.0,0.0
thikaniccur254,1,1,0.00014823879142556945,0.0,0.0
_ignii,1,1,0.00014823879142556945,0.0,0.0
magara_jesse,1,1,0.00014823879142556945,0.0,0.0
uamuziorg,1,1,0.00014823879142556945,0.0,0.0
mwangiiwamburu,1,1,0.00014823879142556945,0.0,0.0
yt2tonny,1,1,0.00014823879142556945,0.0,0.0
emiliosimiyu,1,1,0.00014823879142556945,0.0,0.0
knation004,2,2,0.00014823879142556945,0.0,0.0
briannandwa4,1,1,0.00014823879142556945,0.0,0.0
budd_luck,1,1,0.00014823879142556945,0.0,0.0
williammmugambi,1,1,0.00014823879142556945,0.0,0.0
the_opposer254,1,1,0.00014823879142556945,0.0,0.0
nelsondemo10,1,1,0.00014823879142556945,0.0,0.0
viralteake,1,1,0.00014823879142556945,0.0,0.0
enocksikolia,1,1,0.00014823879142556945,0.0,0.0
umoja_news,1,1,0.00014823879142556945,0.0,0.0
ireenah_,1,1,0.00014823879142556945,0.0,0.0
fibonacci_gk,1,1,0.00014823879142556945,0.0,0.0
kirujamichael,1,1,0.00014823879142556945,0.0,0.0
fombachif,1,1,0.00014823879142556945,0.0,0.0
veritust,1,1,0.00014823879142556945,0.0,0.0
bettercallsolky,1,1,0.00014823879142556945,0.0,0.0
churukinyoi,1,1,0.00014823879142556945,0.0,0.0
kariukiisaacm,1,1,0.00014823879142556945,0.0,0.0
jbm_evan,1,1,0.00014823879142556945,0.0,0.0
mchambuzibets,1,1,0.00014823879142556945,0.0,0.0
englenroc,1,1,0.00014823879142556945,0.0,0.0
citizeninsightf,1,1,0.00014823879142556945,0.0,0.0
sylviah_amukoya,2,2,0.00014823879142556945,0.0,0.0
coolkid_ian716,1,1,0.00014823879142556945,0.0,0.0
owino_king,1,1,0.00014823879142556945,0.0,0.0
onyi_ngwa,1,1,0.00014823879142556945,0.0,0.0
deno_w,1,1,0.00014823879142556945,0.0,0.0
the_girlbosske,1,1,0.00014823879142556945,0.0,0.0
sickago1sickago,1,1,0.00014823879142556945,0.0,0.0
hilaryodhiambo1,1,1,0.00014823879142556945,0.0,0.0
mkchumba001,1,1,0.00014823879142556945,0.0,0.0
mypespective,1,1,0.00014823879142556945,0.0,0.0
neshezek,1,1,0.00014823879142556945,0.0,0.0
thevernona,1,1,0.00014823879142556945,0.0,0.0
producer_djgylo,1,1,0.00014823879142556945,0.0,0.0
kibaimwangi,1,1,0.00014823879142556945,0.0,0.0
kipwhinz,1,1,0.00014823879142556945,0.0,0.0
lucy_nj0ki,1,1,0.00014823879142556945,0.0,0.0
kingjoefirst,1,1,0.00014823879142556945,0.0,0.0
nairobipundit,1,1,0.00014823879142556945,0.0,0.0
soskim8,1,1,0.00014823879142556945,0.0,0.0
kangogo_maxwel,1,1,0.00014823879142556945,0.0,0.0
michaelkaume,1,1,0.00014823879142556945,0.0,0.0
mutietimothy201,1,1,0.00014823879142556945,0.0,0.0
fatez33,1,1,0.00014823879142556945,0.0,0.0
willymulama,1,1,0.00014823879142556945,0.0,0.0
michaelkim32263,1,1,0.00014823879142556945,0.0,0.0
selinaces,1,1,0.00014823879142556945,0.0,0.0
makaukieti,1,1,0.00014823879142556945,0.0,0.0
waaanjiku,10,0,0.00014753802616328823,0.0,0.0
iammuthoni_,21,5,0.00014713271416262011,0.0,0.013333333333333334
streamlinedbiz,3,0,0.00014673105136748157,0.0,0.0
gabrieldolan1,23,0,0.00014643996270697704,0.0,0.0
gaddafess,14,0,0.00014597021112610782,0.0,0.0
njeribt,6,0,0.00014474991524391544,0.0,0.0
realdonkitheka,6,3,0.0001444623627743044,0.0,0.0
theodmparty,9,0,0.0001443735387136613,0.0,0.0
__ogero,20,1,0.0001437586301179488,1.9036740909956216e-07,0.0
kokiwabule,15,0,0.00014370244183772952,0.0,0.0
ianmbunde,21,0,0.00014313457326388602,0.0,0.0
miraclemudeyi,23,0,0.00014290492943541197,0.0,0.0
carolfrombolt,8,0,0.00014274331090380964,0.0,0.0
koinangejeff,16,0,0.00014261652585737496,0.0,0.0
billyodhiambomd,15,0,0.000142197627452367,0.0,0.0
dukemtambo,18,0,0.000141805297346967,0.0,0.0
jogoorangi,6,2,0.00014158349466530162,0.0,0.0
jameskwanjeri,26,1,0.00014104560735703065,1.9036740909956216e-07,0.03133903133903134
rodgerskipembe,17,0,0.00014096910032825304,0.0,0.0
mwafreeka,9,0,0.00014096542946913707,0.0,0.0
kotsocha_ke,11,0,0.00014077150750253095,0.0,0.01818181818181818
teyakevin,10,0,0.00014050926110558836,0.0,0.044444444444444446
ukweliparty,4,6,0.0001400388098511336,1.3325718636969352e-06,0.03571428571428571
edwinsifuna,12,0,0.00013996328635241997,0.0,0.030303030303030304
blackosgei,21,0,0.00013785753026482095,0.0,0.0
cate_karina,5,0,0.00013781122774508172,0.0,0.0
phoeniciachild,14,4,0.00013772560375744505,5.203375848721365e-06,0.0196078431372549
mariambishar,33,0,0.0001365789991354628,0.0,0.001893939393939394
officialjmbugua,33,0,0.0001365789991354628,0.0,0.001893939393939394
ericlatiff,33,0,0.0001365789991354628,0.0,0.001893939393939394
nationfmke,33,0,0.0001365789991354628,0.0,0.001893939393939394
skillipeng,12,0,0.00013608341779021806,0.0,0.0
mikesonko,11,0,0.00013503111941648283,0.0,0.0
kiliambiti,16,7,0.00013442286976775024,0.0,0.07142857142857142
brianmpeter,7,1,0.000133928994535022,3.807348181991243e-07,0.03571428571428571
_wangwe,20,0,0.0001339166176161052,0.0,0.0
vick_kiprotich,12,0,0.00013387471995040225,0.0,0.0
mnderitu_,9,5,0.0001332728071878133,1.5229392727964973e-06,0.0
carltonkitheka1,5,0,0.00013304472325996485,0.0,0.0
ianmwangi2000,17,31,0.00013294152813583061,7.862173995811917e-05,0.0221483942414175
maryian96,13,3,0.00013255847619487359,0.0,0.025
nyokssss,15,0,0.000132551400992442,0.0,0.0
dant_eii,24,0,0.00013247331890025237,0.0,0.0
lochiilochii,13,0,0.00013205922063527686,0.0,0.0
nickibigfish,20,1,0.00013184188936338223,0.0,0.02857142857142857
carolinethee,15,0,0.00013153747486541946,0.0,0.0
epson53222324,1,1,0.00013108020651786116,1.5990862364363222e-05,0.0
xeniamanasseh,8,0,0.0001293953188060409,0.0,0.0
jaduongmusa,26,1,0.0001282294260624404,3.807348181991243e-07,0.0
dr_kingori,12,0,0.0001278358080719071,0.0,0.0
thekenyatimes,19,0,0.00012771384238984736,0.0,0.0
drdennisouma,10,1,0.000126244564107384,0.0,0.0
estherpassaris,10,0,0.00012603028390827236,0.0,0.0
syokimeow,11,0,0.0001259189531000786,0.0,0.01818181818181818
xchemiii,1,0,0.00012572006510849394,0.0,0.0
kindikikithure,18,0,0.0001252131165335088,0.0,0.0
joeljirane,12,9,0.00012464780542497956,0.0,0.01904761904761905
calvinokello4,8,0,0.0001240122196808718,0.0,0.0
jiirani,9,8,0.00012386276032363646,0.0,0.0
robertalai,16,0,0.00012374911927631139,0.0,0.0
abigailarunga,13,0,0.0001232492439256408,0.0,0.0
kedailyonline,6,0,0.00012312390403723797,0.0,0.0
collincebey,9,0,0.00012299419519218291,0.0,0.0
w_asherah,17,0,0.00012259145812602005,0.0,0.0
msmacharia,15,0,0.00012251821250803643,0.0,0.0
defenderske,13,0,0.00012246889779337744,0.0,0.0
justroy_7,5,0,0.00012233596369664486,0.0,0.1
kisia_westlands,9,0,0.0001222756567090392,0.0,0.0
bintiswahiliya,12,0,0.00012188728041391754,0.0,0.0
citi_digest,6,0,0.00012182724760867885,0.0,0.0
waruijohn2,15,1,0.00012169226986776611,3.1981724728726444e-05,0.016666666666666666
_kagichu,12,0,0.00012153281429427123,0.0,0.0
itsslayo,14,0,0.00012148699051278679,0.0,0.0
kib3sadweeb,11,0,0.0001214817614301726,0.0,0.0
zestymonke,17,0,0.00012089451389727133,0.0,0.0
theeconomist,4,0,0.0001205637237271815,0.0,0.0
wizara123,8,9,0.00012049171694203391,0.0,0.008333333333333333
chief_negro,1,0,0.00011972138558806717,0.0,0.0
kot_hacker,12,0,0.00011890505093228493,0.0,0.0
kerubo_hillary,11,1,0.00011889660495805352,0.0,0.0
iamjatello1,11,0,0.00011838037898584012,0.0,0.0
wanguiwanjora,22,0,0.00011787868967822939,0.0,0.0
wainainagichere,4,10,0.00011787231541197312,7.583285741481057e-05,0.0
awuor_ivanna,15,10,0.00011784862022778944,0.0,0.028985507246376812
adrian_realest,5,0,0.00011743780061469736,0.0,0.0
hypedsoul1,8,0,0.00011700679548350539,0.0,0.0
missnemoh,20,1,0.00011616717152910722,1.9036740909956216e-07,0.009523809523809525
kaggzie,15,3,0.00011559118629116248,8.63579088593366e-05,0.05228758169934641
jsbiko,10,0,0.00011460726866646432,0.0,0.0
kunadawa254,20,0,0.00011454085851856863,0.0,0.010526315789473684
omiljr,4,0,0.00011294971532769797,0.0,0.0
mithika_linturi,1,0,0.00011230930515619685,0.0,0.0
hakiknchr,10,0,0.00011229398601405378,0.0,0.0
diamamyn4zi1,10,4,0.00011221182511193956,0.0,0.02197802197802198
mastermyndmyke,10,0,0.00011209380837556894,0.0,0.0
hueyfreemannnn,3,0,0.00011204431422594073,0.0,0.0
theotherdelo_,16,0,0.00011125939145304648,0.0,0.0
_kijanayamwingi,9,0,0.00011015457004690591,0.0,0.0
kwanza254,10,26,0.00010989717472865572,0.00015224150069952468,0.034274193548387094
larrination,7,0,0.00010969286525198339,0.0,0.0
reubenmuhindi,4,0,0.00010963433929206364,0.0,0.0
jesseabisheck,5,8,0.00010963433929206364,7.690843327622312e-05,0.0
udapartyke,6,0,0.00010915590540883499,0.0,0.0
ericnjiiru,8,0,0.0001090244123217205,0.0,0.0
honakalsimba,21,4,0.00010853590150602421,0.0,0.0036231884057971015
oliat_,14,5,0.00010851120368533014,0.0,0.0
naisulaaa,14,0,0.00010818724836264755,0.0,0.0
taabu_e,21,0,0.00010766576358872558,0.0,0.0
itumbi_denis,7,0,0.00010760405202992623,0.0,0.0
usambkenya,7,0,0.00010738698267685177,0.0,0.0
_oduk,19,0,0.00010621488227343436,0.0,0.0
bbcworld,12,0,0.00010620794806812656,0.0,0.015151515151515152
kibeandy,4,0,0.00010614125503267094,0.0,0.0
kimaniichungwah,27,0,0.0001057658454219217,0.0,0.0
rashousmane,12,0,0.00010567183540536766,0.0,0.0
iankiplangat01,1,1,0.00010542834608385048,0.0,0.0
omari_omwaniki,23,27,0.00010538024178537514,7.3291452503331434e-06,0.030303030303030304
ruttosharon254,4,0,0.00010378174330008835,0.0,0.0
mwende_mugambi,6,0,0.00010376920444921003,0.0,0.06666666666666667
the_sambu,5,0,0.0001032941894395106,0.0,0.0
samgituku,9,0,0.00010288731971926793,0.0,0.0
_africanunion,7,0,0.00010283058822882587,0.0,0.0
eddie_mugoh,12,0,0.0001027838557282802,0.0,0.0
maufromnowhere,4,1,0.00010264351905949401,0.0,0.0
upendomoja,8,0,0.00010225208752945844,0.0,0.0
tonygachok15769,10,0,0.00010215134090308993,0.0,0.0
mcpipita,15,0,0.00010161988295577847,0.0,0.0
thelennylenya,7,3,0.00010131064721458766,0.0,0.0
olivemuteti,7,3,0.00010100357426370174,0.0,0.044444444444444446
kreatv_,5,0,0.00010085544530410069,0.0,0.0
mzalendowatch,8,2,0.00010081847872132076,2.963386001649851e-05,0.03571428571428571
aceblitzz,19,0,0.0001007473818161499,0.0,0.0
euambkenya,6,0,0.00010014886785207156,0.0,0.0
its_mary254,5,0,9.988001263877147e-05,0.0,0.0
jebetke_,4,2,9.926489218062635e-05,0.0,0.0
mastardcesh,4,0,9.910215544597543e-05,0.0,0.0
itsmiller_g,15,0,9.882859121522169e-05,0.0,0.0
just__irene,28,0,9.855593390861073e-05,0.0,0.0
kingsleysikei,5,0,9.829405032076023e-05,0.0,0.0
nyokabiwainaina,7,4,9.802491335586762e-05,0.0,0.03636363636363636
gufydox,16,1,9.783611749367052e-05,0.0,0.014705882352941176
paw1ter,10,35,9.748071310540965e-05,0.0,0.00995732574679943
peteros3xual,14,0,9.697731754912221e-05,0.0,0.0
pulselivekenya,9,0,9.69695758882728e-05,0.0,0.027777777777777776
isisszn2,8,0,9.69016327176667e-05,0.0,0.0
muneneinc,15,1,9.611570874111225e-05,0.0,0.0
tobybryantke,5,0,9.59782819774546e-05,0.0,0.0
wesmapesa,5,0,9.59782819774546e-05,0.0,0.0
peopledailyke,5,0,9.588568604798527e-05,0.0,0.0
miss_mumbz,3,0,9.583231400613422e-05,0.0,0.0
naimakaranja,14,10,9.580714509115042e-05,0.0,0.03162055335968379
kenyapower_care,3,0,9.569072950784356e-05,0.0,0.0
terriz_sam,5,0,9.558810891132292e-05,0.0,0.0
advabner,24,0,9.457878468645759e-05,0.0,0.0
legislady,24,1,9.457878468645759e-05,1.4721746303699473e-05,0.0
collinslautani,13,5,9.415321481170959e-05,2.8555111364934327e-07,0.015151515151515152
bryan_andre_,13,0,9.400697900999878e-05,0.0,0.0
realgich,9,0,9.380373354559504e-05,0.0,0.0
niwachera,6,0,9.365931327907458e-05,0.0,0.0
imfnews,11,0,9.339789371656688e-05,0.0,0.0
tevin_isomondi,12,0,9.308562858409463e-05,0.0,0.0
thicker_load,2,0,9.286729488971492e-05,0.0,0.0
stusssy9,12,0,9.27742847938099e-05,0.0,0.0
nessjav,12,0,9.276714125792536e-05,0.0,0.0
bossyator,11,0,9.271149089485217e-05,0.0,0.0
mizmirara,13,4,9.25454286165901e-05,0.0001506705163187176,0.029411764705882353
evenmaina,12,0,9.17912020659265e-05,0.0,0.0
thelegalmwaki,8,61,9.159210103894925e-05,4.092899295640586e-06,0.036036036036036036
